ID	gene	r
ENSG00000233123	LINC01007	0.531263464
ENSG00000149054	ZNF215	0.531144147
ENSG00000158113	LRRC43	0.531141412
ENSG00000103769	RAB11A	0.531135848
ENSG00000043093	DCUN1D1	0.530953723
ENSG00000137876	RSL24D1	0.530680702
ENSG00000224848	RP11-535M15.1	0.530666256
ENSG00000055118	KCNH2	0.530651702
ENSG00000228623	ZNF883	0.530628771
ENSG00000265491	RNF115	0.530535911
ENSG00000068400	GRIPAP1	0.530297887
ENSG00000109332	UBE2D3	0.530264446
ENSG00000135334	AKIRIN2	0.530252298
ENSG00000099260	PALMD	0.530212756
ENSG00000171105	INSR	0.530203407
ENSG00000234684	SDCBP2-AS1	0.530103434
ENSG00000141664	ZCCHC2	0.530054863
ENSG00000163399	ATP1A1	0.529989223
ENSG00000167550	RHEBL1	0.529818599
ENSG00000123977	DAW1	0.529574354
ENSG00000130559	CAMSAP1	0.52950439
ENSG00000146555	SDK1	0.529481478
ENSG00000150768	DLAT	0.529365767
ENSG00000196502	SULT1A1	0.5292548
ENSG00000180035	ZNF48	0.529242137
ENSG00000139187	KLRG1	0.529208124
ENSG00000176531	PHLDB3	0.529018218
ENSG00000153214	TMEM87B	0.52898061
ENSG00000101624	CEP76	0.528878084
ENSG00000060138	YBX3	0.528658341
ENSG00000131969	ABHD12B	0.52864974
ENSG00000171469	ZNF561	0.528563175
ENSG00000205309	NT5M	0.528561387
ENSG00000135932	CAB39	0.528560988
ENSG00000074755	ZZEF1	0.528558976
ENSG00000196376	SLC35F1	0.528524575
ENSG00000148688	RPP30	0.528455823
ENSG00000274211	SOCS7	0.528159472
ENSG00000224596	ZMIZ1-AS1	0.527858181
ENSG00000118971	CCND2	0.52783324
ENSG00000095713	CRTAC1	0.527626346
ENSG00000086504	MRPL28	0.527558264
ENSG00000002746	HECW1	0.52745151
ENSG00000113597	TRAPPC13	0.527409419
ENSG00000174007	CEP19	0.527248405
ENSG00000156983	BRPF1	0.527201437
ENSG00000170775	GPR37	0.527181873
ENSG00000064995	TAF11	0.52702297
ENSG00000106327	TFR2	0.527011256
ENSG00000224825	RORB-AS1	0.52692634
ENSG00000135124	P2RX4	0.526701084
ENSG00000158717	RNF166	0.52647555
ENSG00000183474	GTF2H2C	0.526391947
ENSG00000139083	ETV6	0.526134043
ENSG00000146414	SHPRH	0.526105343
ENSG00000115457	IGFBP2	0.526023932
ENSG00000108666	C17orf75	0.52599828
ENSG00000142207	URB1	0.525801821
ENSG00000144559	TAMM41	0.525764327
ENSG00000091140	DLD	0.525437902
ENSG00000101310	SEC23B	0.525318696
ENSG00000100036	SLC35E4	0.525260817
ENSG00000185442	FAM174B	0.5247224
ENSG00000171862	PTEN	0.52471686
ENSG00000128918	ALDH1A2	0.524535099
ENSG00000197852	FAM212B	0.524415141
ENSG00000160460	SPTBN4	0.523994735
ENSG00000103723	AP3B2	0.523908366
ENSG00000114473	IQCG	0.523635527
ENSG00000137821	LRRC49	0.523484804
ENSG00000114204	SERPINI2	0.523423765
ENSG00000124370	MCEE	0.523418715
ENSG00000142186	SCYL1	0.523417451
ENSG00000176435	CLEC14A	0.5232982
ENSG00000109572	CLCN3	0.522965872
ENSG00000153339	TRAPPC8	0.522850866
ENSG00000228340	MIR646HG	0.52283228
ENSG00000092140	G2E3	0.52272151
ENSG00000096654	ZNF184	0.522671938
ENSG00000166797	FAM96A	0.522599318
ENSG00000230487	PSMG3-AS1	0.522544579
ENSG00000102468	HTR2A	0.522529498
ENSG00000077063	CTTNBP2	0.522502381
ENSG00000259583	RP11-66B24.4	0.522308584
ENSG00000079246	XRCC5	0.522114141
ENSG00000152382	TADA1	0.52180399
ENSG00000100413	POLR3H	0.521734087
ENSG00000213523	SRA1	0.521633785
ENSG00000137959	IFI44L	0.521316725
ENSG00000159842	ABR	0.521263639
ENSG00000099998	GGT5	0.521091255
ENSG00000091164	TXNL1	0.520887009
ENSG00000172530	BANP	0.520801912
ENSG00000015676	NUDCD3	0.520795535
ENSG00000157916	RER1	0.520759457
ENSG00000100095	SEZ6L	0.520369393
ENSG00000054793	ATP9A	0.520367128
ENSG00000099308	MAST3	0.520330347
ENSG00000138376	BARD1	0.52028069
ENSG00000136273	HUS1	0.520206102
ENSG00000118898	PPL	0.520199087
ENSG00000124198	ARFGEF2	0.520103969
ENSG00000136059	VILL	0.520035832
ENSG00000162994	CLHC1	0.519911227
ENSG00000106554	CHCHD3	0.51990332
ENSG00000165527	ARF6	0.519785825
ENSG00000095002	MSH2	0.519607474
ENSG00000119227	PIGZ	0.519541049
ENSG00000110888	CAPRIN2	0.519246686
ENSG00000146707	POMZP3	0.519183352
ENSG00000089101	CFAP61	0.518934113
ENSG00000188542	DUSP28	0.518903598
ENSG00000117475	BLZF1	0.518837393
ENSG00000138641	HERC3	0.518825749
ENSG00000157764	BRAF	0.518612933
ENSG00000081014	AP4E1	0.518556785
ENSG00000104361	NIPAL2	0.518495337
ENSG00000103051	COG4	0.518417963
ENSG00000179889	PDXDC1	0.51839276
ENSG00000159685	CHCHD6	0.518348699
ENSG00000111371	SLC38A1	0.518265661
ENSG00000179526	SHARPIN	0.518254576
ENSG00000164323	CFAP97	0.518120075
ENSG00000151883	PARP8	0.518100519
ENSG00000131089	ARHGEF9	0.517932977
ENSG00000012822	CALCOCO1	0.517877879
ENSG00000150594	ADRA2A	0.51783853
ENSG00000205795	CYS1	0.517698709
ENSG00000165521	EML5	0.51743981
ENSG00000104341	LAPTM4B	0.517299877
ENSG00000118579	MED28	0.517290165
ENSG00000240057	RP11-572M11.4	0.517134051
ENSG00000050628	PTGER3	0.516974602
ENSG00000104635	SLC39A14	0.516909754
ENSG00000180611	MB21D2	0.516842704
ENSG00000110367	DDX6	0.516748513
ENSG00000168374	ARF4	0.516688113
ENSG00000101222	SPEF1	0.516386055
ENSG00000169570	DTWD2	0.516244414
ENSG00000170445	HARS	0.516070399
ENSG00000184708	EIF4ENIF1	0.515858464
ENSG00000184677	ZBTB40	0.515785786
ENSG00000111785	RIC8B	0.515753714
ENSG00000178031	ADAMTSL1	0.515749005
ENSG00000102078	SLC25A14	0.515683964
ENSG00000171385	KCND3	0.515666048
ENSG00000066032	CTNNA2	0.515508784
ENSG00000127993	RBM48	0.515499752
ENSG00000108506	INTS2	0.515424064
ENSG00000104093	DMXL2	0.515301461
ENSG00000165629	ATP5C1	0.515291638
ENSG00000154655	L3MBTL4	0.515001059
ENSG00000186480	INSIG1	0.514992765
ENSG00000185668	POU3F1	0.514831631
ENSG00000204590	GNL1	0.514738012
ENSG00000134594	RAB33A	0.514644275
ENSG00000102172	SMS	0.514617368
ENSG00000089094	KDM2B	0.514615069
ENSG00000133193	FAM104A	0.514426273
ENSG00000111052	LIN7A	0.514303958
ENSG00000196876	SCN8A	0.514151602
ENSG00000136159	NUDT15	0.513892187
ENSG00000164329	PAPD4	0.513639425
ENSG00000250846	EPHA5-AS1	0.513577065
ENSG00000161281	COX7A1	0.513477923
ENSG00000145451	GLRA3	0.513359567
ENSG00000075292	ZNF638	0.513282412
ENSG00000176058	TPRN	0.513189231
ENSG00000176720	BOK	0.513056702
ENSG00000145632	PLK2	0.513027656
ENSG00000080561	MID2	0.512847642
ENSG00000173227	SYT12	0.512731883
ENSG00000135766	EGLN1	0.512701153
ENSG00000082074	FYB	0.512643606
ENSG00000152377	SPOCK1	0.512589931
ENSG00000087338	GMCL1	0.512488133
ENSG00000196220	SRGAP3	0.512468546
ENSG00000119946	CNNM1	0.512310409
ENSG00000138061	CYP1B1	0.512286799
ENSG00000134575	ACP2	0.512213371
ENSG00000007001	UPP2	0.512124189
ENSG00000169180	XPO6	0.512073196
ENSG00000101911	PRPS2	0.512068807
ENSG00000072210	ALDH3A2	0.512054975
ENSG00000233723	LINC01122	0.512046626
ENSG00000182632	CCNYL2	0.512037826
ENSG00000168291	PDHB	0.511971385
ENSG00000088538	DOCK3	0.51188308
ENSG00000175161	CADM2	0.511646272
ENSG00000174672	BRSK2	0.511611519
ENSG00000037042	TUBG2	0.511607637
ENSG00000233901	LINC01503	0.511562199
ENSG00000146147	MLIP	0.511549786
ENSG00000100554	ATP6V1D	0.51148889
ENSG00000088543	C3orf18	0.511480553
ENSG00000198908	BHLHB9	0.511431028
ENSG00000166398	KIAA0355	0.511304579
ENSG00000170962	PDGFD	0.511146905
ENSG00000164715	LMTK2	0.511142147
ENSG00000108587	GOSR1	0.510966102
ENSG00000082512	TRAF5	0.510937862
ENSG00000127334	DYRK2	0.51082785
ENSG00000104517	UBR5	0.510815924
ENSG00000100403	ZC3H7B	0.510782731
ENSG00000163075	CFAP221	0.510748965
ENSG00000221946	FXYD7	0.510699658
ENSG00000167363	FN3K	0.510654791
ENSG00000118482	PHF3	0.510647139
ENSG00000043591	ADRB1	0.510452518
ENSG00000130638	ATXN10	0.510077725
ENSG00000136824	SMC2	0.509953108
ENSG00000130649	CYP2E1	0.50994383
ENSG00000071205	ARHGAP10	0.509706141
ENSG00000236548	RNF217-AS1	0.509688611
ENSG00000135049	AGTPBP1	0.509655766
ENSG00000230267	HERC2P4	0.509590921
ENSG00000164305	CASP3	0.509413555
ENSG00000251429	RP11-597D13.7	0.509353414
ENSG00000078808	SDF4	0.509293337
ENSG00000171453	POLR1C	0.50924006
ENSG00000110400	PVRL1	0.509220604
ENSG00000197345	MRPL21	0.509199341
ENSG00000157045	NTAN1	0.509189839
ENSG00000109079	TNFAIP1	0.509019934
ENSG00000196670	ZFP62	0.508985382
ENSG00000124496	TRERF1	0.508951561
ENSG00000140090	SLC24A4	0.508876634
ENSG00000153253	SCN3A	0.508844922
ENSG00000111596	CNOT2	0.508788375
ENSG00000006459	KDM7A	0.508527263
ENSG00000104660	LEPROTL1	0.508329229
ENSG00000169064	ZBBX	0.508261478
ENSG00000134070	IRAK2	0.50821594
ENSG00000053108	FSTL4	0.508106702
ENSG00000138036	DYNC2LI1	0.508105681
ENSG00000103257	SLC7A5	0.508021352
ENSG00000173166	RAPH1	0.507856647
ENSG00000188010	MORN2	0.507545578
ENSG00000207955	MIR219A2	0.507403182
ENSG00000206140	TMEM191C	0.507320971
ENSG00000048740	CELF2	0.507229222
ENSG00000148291	SURF2	0.507207558
ENSG00000137207	YIPF3	0.507163205
ENSG00000187672	ERC2	0.507154093
ENSG00000134014	ELP3	0.507061056
ENSG00000173852	DPY19L1	0.506902416
ENSG00000105443	CYTH2	0.50657554
ENSG00000100519	PSMC6	0.506530987
ENSG00000188419	CHM	0.506356617
ENSG00000265313	LINC01476	0.506280441
ENSG00000114030	KPNA1	0.506084467
ENSG00000086065	CHMP5	0.505435138
ENSG00000150394	CDH8	0.505416524
ENSG00000111716	LDHB	0.50535407
ENSG00000141255	SPATA22	0.505289651
ENSG00000120705	ETF1	0.505198965
ENSG00000162923	WDR26	0.505189591
ENSG00000145741	BTF3	0.505159537
ENSG00000068394	GPKOW	0.505004735
ENSG00000153786	ZDHHC7	0.504984419
ENSG00000160695	VPS11	0.504973746
ENSG00000213856	VDAC1P2	0.50490813
ENSG00000070193	FGF10	0.504880667
ENSG00000156253	RWDD2B	0.50461904
ENSG00000169118	CSNK1G1	0.504556263
ENSG00000113140	SPARC	0.504555115
ENSG00000048544	MRPS10	0.504312927
ENSG00000231043	AC007238.1	0.504271374
ENSG00000225675	RP4-784A16.5	0.504226688
ENSG00000180398	MCFD2	0.504147854
ENSG00000121892	PDS5A	0.504140913
ENSG00000224050	RP1-90G24.6	0.504137163
ENSG00000170165	CR848007.2	0.504057419
ENSG00000175582	RAB6A	0.50402977
ENSG00000214694	ARHGEF33	0.503975935
ENSG00000196792	STRN3	0.503974971
ENSG00000104490	NCALD	0.503941191
ENSG00000165495	PKNOX2	0.503933139
ENSG00000134882	UBAC2	0.503793805
ENSG00000089063	TMEM230	0.503760383
ENSG00000073050	XRCC1	0.503710365
ENSG00000160049	DFFA	0.503453692
ENSG00000159259	CHAF1B	0.503396672
ENSG00000069943	PIGB	0.503118695
ENSG00000066427	ATXN3	0.502968095
ENSG00000100938	GMPR2	0.50292998
ENSG00000141968	VAV1	0.502861717
ENSG00000196277	GRM7	0.502828627
ENSG00000229425	AJ006998.2	0.502734418
ENSG00000060140	STYK1	0.502728461
ENSG00000172031	EPHX4	0.502659042
ENSG00000146216	TTBK1	0.502340076
ENSG00000112651	MRPL2	0.50233651
ENSG00000145864	GABRB2	0.502101476
ENSG00000124212	PTGIS	0.502047356
ENSG00000106991	ENG	0.501989599
ENSG00000186591	UBE2H	0.501553974
ENSG00000139220	PPFIA2	0.501519738
ENSG00000150672	DLG2	0.501491564
ENSG00000177182	CLVS1	0.501476953
ENSG00000126709	IFI6	0.501362957
ENSG00000136531	SCN2A	0.501206978
ENSG00000179912	R3HDM2	0.501204494
ENSG00000163466	ARPC2	0.501125805
ENSG00000258743	RP11-406A9.2	0.501074588
ENSG00000101363	MANBAL	0.50100238
ENSG00000006015	C19orf60	0.500979129
ENSG00000123685	BATF3	0.500845291
ENSG00000172869	DMXL1	0.500803181
ENSG00000160284	SPATC1L	0.500742259
ENSG00000156052	GNAQ	0.500642189
ENSG00000143748	NVL	0.500539117
ENSG00000144227	NXPH2	0.500507095
ENSG00000183137	CEP57L1	0.500437751
ENSG00000155906	RMND1	0.50032141
ENSG00000084070	SMAP2	0.500311073
ENSG00000127399	LRRC61	0.500072132
ENSG00000172845	SP3	0.499837423
ENSG00000101161	PRPF6	0.499753086
ENSG00000263465	SRSF8	0.499655852
ENSG00000132359	RAP1GAP2	0.499438817
ENSG00000115525	ST3GAL5	0.499375521
ENSG00000032389	TSSC1	0.499356628
ENSG00000204482	LST1	0.499306396
ENSG00000133731	IMPA1	0.499296573
ENSG00000153443	UBALD1	0.49925432
ENSG00000237732	AC010980.2	0.499252855
ENSG00000153975	ZUFSP	0.498898661
ENSG00000176204	LRRTM4	0.498478695
ENSG00000197147	LRRC8B	0.49844398
ENSG00000187244	BCAM	0.498042104
ENSG00000145241	CENPC	0.498018466
ENSG00000171988	JMJD1C	0.497947562
ENSG00000132341	RAN	0.497944534
ENSG00000175711	B3GNTL1	0.497641373
ENSG00000106608	URGCP	0.497601758
ENSG00000131370	SH3BP5	0.497405339
ENSG00000160194	NDUFV3	0.497358153
ENSG00000262619	LINC00621	0.4971207
ENSG00000058091	CDK14	0.496686616
ENSG00000023909	GCLM	0.49661584
ENSG00000185838	GNB1L	0.496307578
ENSG00000108582	CPD	0.496275461
ENSG00000198231	DDX42	0.496236227
ENSG00000102265	TIMP1	0.496232539
ENSG00000137825	ITPKA	0.496225078
ENSG00000126432	PRDX5	0.496076452
ENSG00000131558	EXOC4	0.496055521
ENSG00000113161	HMGCR	0.495584001
ENSG00000102385	DRP2	0.495510809
ENSG00000275835	TUBGCP5	0.495315135
ENSG00000077721	UBE2A	0.495170902
ENSG00000168785	TSPAN5	0.495163363
ENSG00000132963	POMP	0.495094962
ENSG00000101190	TCFL5	0.495073162
ENSG00000136021	SCYL2	0.495043735
ENSG00000100650	SRSF5	0.494895074
ENSG00000141576	RNF157	0.494874528
ENSG00000133138	TBC1D8B	0.494805753
ENSG00000163563	MNDA	0.494637207
ENSG00000114316	USP4	0.494620622
ENSG00000138769	CDKL2	0.494561032
ENSG00000116147	TNR	0.494355377
ENSG00000181788	SIAH2	0.494223873
ENSG00000103152	MPG	0.494150497
ENSG00000095203	EPB41L4B	0.494080926
ENSG00000144366	GULP1	0.493965729
ENSG00000011105	TSPAN9	0.49392842
ENSG00000223508	RPL23AP53	0.493840322
ENSG00000069966	GNB5	0.493767082
ENSG00000241127	YAE1D1	0.493279043
ENSG00000125945	ZNF436	0.493127277
ENSG00000123983	ACSL3	0.493084532
ENSG00000182255	KCNA4	0.493059815
ENSG00000134480	CCNH	0.493002602
ENSG00000144410	CPO	0.492989081
ENSG00000253868	FER1L6-AS2	0.49290635
ENSG00000235437	LINC01278	0.492904713
ENSG00000120053	GOT1	0.492739038
ENSG00000154065	ANKRD29	0.492632309
ENSG00000198393	ZNF26	0.492509286
ENSG00000134758	RNF138	0.492453039
ENSG00000125149	C16orf70	0.492381332
ENSG00000119953	SMNDC1	0.492331049
ENSG00000035862	TIMP2	0.49189225
ENSG00000165533	TTC8	0.491877172
ENSG00000140374	ETFA	0.49184243
ENSG00000162073	PAQR4	0.491517319
ENSG00000239407	LL0XNC01-237H1.2	0.491511618
ENSG00000122376	FAM35A	0.491439659
ENSG00000103423	DNAJA3	0.491155377
ENSG00000141447	OSBPL1A	0.491056701
ENSG00000255052	FAM66D	0.490991593
ENSG00000131002	TXLNGY	0.490844238
ENSG00000116750	UCHL5	0.490716374
ENSG00000077147	TM9SF3	0.490552569
ENSG00000078098	FAP	0.490507651
ENSG00000162928	PEX13	0.490328754
ENSG00000132792	CTNNBL1	0.490248676
ENSG00000073331	ALPK1	0.490206342
ENSG00000138378	STAT4	0.490120235
ENSG00000178234	GALNT11	0.489605836
ENSG00000068912	ERLEC1	0.489600014
ENSG00000198690	FAN1	0.489530768
ENSG00000137492	PRKRIR	0.489487886
ENSG00000008869	HEATR5B	0.489483301
ENSG00000206573	THUMPD3-AS1	0.489455098
ENSG00000127774	EMC6	0.489067424
ENSG00000136003	ISCU	0.48905004
ENSG00000146243	IRAK1BP1	0.488902349
ENSG00000133740	E2F5	0.488873908
ENSG00000172348	RCAN2	0.488797052
ENSG00000215196	AC091878.1	0.488584124
ENSG00000068831	RASGRP2	0.488542544
ENSG00000205562	RP11-497E19.1	0.488539672
ENSG00000167703	SLC43A2	0.488277349
ENSG00000231187	RP11-38L15.3	0.488225972
ENSG00000273018	CTD-2303H24.2	0.488222054
ENSG00000114127	XRN1	0.488218365
ENSG00000140284	SLC27A2	0.487989506
ENSG00000088356	PDRG1	0.487759076
ENSG00000142303	ADAMTS10	0.487743449
ENSG00000115290	GRB14	0.487740399
ENSG00000171608	PIK3CD	0.487577775
ENSG00000171357	LURAP1	0.487524774
ENSG00000147813	NAPRT	0.487511795
ENSG00000171714	ANO5	0.487467919
ENSG00000169436	COL22A1	0.487267718
ENSG00000260167	RP11-146F11.5	0.487178069
ENSG00000120279	MYCT1	0.487172215
ENSG00000137766	UNC13C	0.487052337
ENSG00000181830	SLC35C1	0.48693251
ENSG00000154240	CEP112	0.48665537
ENSG00000185666	SYN3	0.486653438
ENSG00000065268	WDR18	0.48649411
ENSG00000042317	SPATA7	0.486273046
ENSG00000123815	ADCK4	0.486236453
ENSG00000005436	GCFC2	0.485985828
ENSG00000214655	ZSWIM8	0.48592089
ENSG00000144136	SLC20A1	0.485867588
ENSG00000198722	UNC13B	0.485796916
ENSG00000100764	PSMC1	0.485684838
ENSG00000134917	ADAMTS8	0.485682355
ENSG00000143374	TARS2	0.485598709
ENSG00000250878	METTL21EP	0.485265861
ENSG00000183718	TRIM52	0.4852025
ENSG00000151292	CSNK1G3	0.485180774
ENSG00000262668	AJ003147.9	0.48515727
ENSG00000075618	FSCN1	0.484990481
ENSG00000221955	SLC12A8	0.484901488
ENSG00000071462	WBSCR22	0.48490067
ENSG00000141030	COPS3	0.484873222
ENSG00000144583	MARCH4	0.484678362
ENSG00000110330	BIRC2	0.484585109
ENSG00000172244	C5orf34	0.484141434
ENSG00000135842	FAM129A	0.483987743
ENSG00000135454	B4GALNT1	0.483856795
ENSG00000161547	SRSF2	0.483802654
ENSG00000186073	C15orf41	0.483719339
ENSG00000213261	EEF1B2P6	0.483688267
ENSG00000167182	SP2	0.48365926
ENSG00000124145	SDC4	0.483549509
ENSG00000077327	SPAG6	0.483430901
ENSG00000135070	ISCA1	0.483385672
ENSG00000141469	SLC14A1	0.483349197
ENSG00000092199	HNRNPC	0.483303456
ENSG00000165915	SLC39A13	0.483261174
ENSG00000158869	FCER1G	0.483184233
ENSG00000197548	ATG7	0.483104906
ENSG00000119878	CRIPT	0.482907445
ENSG00000040731	CDH10	0.482902991
ENSG00000168781	PPIP5K1	0.482691403
ENSG00000253762	RP11-579E24.2	0.482645619
ENSG00000017260	ATP2C1	0.48261588
ENSG00000008853	RHOBTB2	0.482582666
ENSG00000197943	PLCG2	0.482420438
ENSG00000107175	CREB3	0.482403977
ENSG00000169946	ZFPM2	0.482362066
ENSG00000148300	REXO4	0.482344902
ENSG00000198218	QRICH1	0.482212462
ENSG00000153246	PLA2R1	0.482075014
ENSG00000132382	MYBBP1A	0.482019876
ENSG00000100380	ST13	0.481995902
ENSG00000249436	CTD-2023N9.3	0.481940202
ENSG00000196387	ZNF140	0.481916718
ENSG00000119547	ONECUT2	0.481842058
ENSG00000185745	IFIT1	0.481742249
ENSG00000173918	C1QTNF1	0.481559729
ENSG00000132953	XPO4	0.481457625
ENSG00000163950	SLBP	0.481436147
ENSG00000139767	SRRM4	0.481376204
ENSG00000128683	GAD1	0.481324528
ENSG00000165097	KDM1B	0.481073577
ENSG00000100592	DAAM1	0.481024628
ENSG00000196781	TLE1	0.480902001
ENSG00000198874	TYW1	0.4808208
ENSG00000104886	PLEKHJ1	0.480681556
ENSG00000196776	CD47	0.480617735
ENSG00000149357	LAMTOR1	0.480611423
ENSG00000103194	USP10	0.480608915
ENSG00000105402	NAPA	0.48052713
ENSG00000163106	HPGDS	0.480504313
ENSG00000233608	TWIST2	0.480474038
ENSG00000104142	VPS18	0.480472191
ENSG00000057019	DCBLD2	0.480429613
ENSG00000085276	MECOM	0.480397993
ENSG00000161021	MAML1	0.480379456
ENSG00000089091	DZANK1	0.480367899
ENSG00000089737	DDX24	0.48034447
ENSG00000113916	BCL6	0.480325816
ENSG00000129682	FGF13	0.480262514
ENSG00000159479	MED8	0.480258428
ENSG00000084092	NOA1	0.480252411
ENSG00000154080	CHST9	0.480243286
ENSG00000154237	LRRK1	0.479979304
ENSG00000172273	HINFP	0.479829813
ENSG00000174282	ZBTB4	0.479781951
ENSG00000143776	CDC42BPA	0.479626354
ENSG00000174306	ZHX3	0.479563613
ENSG00000169330	KIAA1024	0.479456547
ENSG00000186976	EFCAB6	0.47917447
ENSG00000143952	VPS54	0.479030979
ENSG00000106638	TBL2	0.478952852
ENSG00000253288	RP11-238K6.1	0.478916808
ENSG00000101333	PLCB4	0.47885756
ENSG00000184887	BTBD6	0.478783108
ENSG00000104231	ZFAND1	0.478777896
ENSG00000188312	CENPP	0.478713414
ENSG00000133678	TMEM254	0.478587058
ENSG00000125459	MSTO1	0.47856609
ENSG00000065150	IPO5	0.478386895
ENSG00000063438	AHRR	0.478328686
ENSG00000137802	MAPKBP1	0.478257819
ENSG00000163053	SLC16A14	0.478166787
ENSG00000187741	FANCA	0.478145678
ENSG00000107864	CPEB3	0.478077774
ENSG00000147669	POLR2K	0.478065862
ENSG00000153283	CD96	0.478013162
ENSG00000126814	TRMT5	0.477998619
ENSG00000159388	BTG2	0.477723364
ENSG00000039139	DNAH5	0.477695488
ENSG00000165152	TMEM246	0.477614045
ENSG00000130544	ZNF557	0.477295276
ENSG00000070761	CFAP20	0.477250171
ENSG00000259609	RP11-342A23.1	0.477182092
ENSG00000145428	RNF175	0.477045684
ENSG00000167106	FAM102A	0.477039236
ENSG00000185305	ARL15	0.476987342
ENSG00000053372	MRTO4	0.476950962
ENSG00000115904	SOS1	0.476938161
ENSG00000189369	GSPT2	0.476902029
ENSG00000152402	GUCY1A2	0.476857968
ENSG00000197077	KIAA1671	0.476790232
ENSG00000170345	FOS	0.476778358
ENSG00000089009	RPL6	0.476740052
ENSG00000244040	IL12A-AS1	0.476706122
ENSG00000115839	RAB3GAP1	0.476637433
ENSG00000181163	NPM1	0.476620041
ENSG00000082701	GSK3B	0.476514258
ENSG00000140740	UQCRC2	0.476488229
ENSG00000178882	FAM101A	0.476484279
ENSG00000167088	SNRPD1	0.476468691
ENSG00000165689	SDCCAG3	0.476378462
ENSG00000143420	ENSA	0.476165539
ENSG00000132600	PRMT7	0.476133966
ENSG00000133454	MYO18B	0.476024229
ENSG00000189050	RNFT1	0.475981235
ENSG00000130312	MRPL34	0.475891796
ENSG00000127252	HRASLS	0.4758271
ENSG00000132640	BTBD3	0.475766033
ENSG00000181291	TMEM132E	0.475655586
ENSG00000198551	ZNF627	0.475512951
ENSG00000103502	CDIPT	0.475419199
ENSG00000092148	HECTD1	0.475371804
ENSG00000166446	CDYL2	0.475071175
ENSG00000153531	ADPRHL1	0.475070306
ENSG00000106853	PTGR1	0.475026991
ENSG00000271474	RP11-710C12.1	0.474978919
ENSG00000249335	CTC-340D7.1	0.474883764
ENSG00000184857	TMEM186	0.474881604
ENSG00000168275	COA6	0.474842034
ENSG00000109390	NDUFC1	0.474739941
ENSG00000164934	DCAF13	0.474667584
ENSG00000169181	GSG1L	0.474633232
ENSG00000077264	PAK3	0.474456094
ENSG00000117395	EBNA1BP2	0.474378368
ENSG00000126261	UBA2	0.47430449
ENSG00000150753	CCT5	0.474151354
ENSG00000111269	CREBL2	0.474137134
ENSG00000171873	ADRA1D	0.474126825
ENSG00000260025	RP11-490M8.1	0.474009616
ENSG00000177469	PTRF	0.473600134
ENSG00000068308	OTUD5	0.473569437
ENSG00000109536	FRG1	0.473520565
ENSG00000174579	MSL2	0.473382481
ENSG00000151093	OXSM	0.473243954
ENSG00000116212	LRRC42	0.473241251
ENSG00000129990	SYT5	0.472989447
ENSG00000246375	RP11-10L7.1	0.472916739
ENSG00000112659	CUL9	0.472881752
ENSG00000076108	BAZ2A	0.472818804
ENSG00000147676	MAL2	0.472776323
ENSG00000164600	NEUROD6	0.472775907
ENSG00000084676	NCOA1	0.47265149
ENSG00000262919	FAM58A	0.47256292
ENSG00000231185	AC005592.2	0.472404702
ENSG00000147251	DOCK11	0.472375376
ENSG00000011083	SLC6A7	0.472341229
ENSG00000133985	TTC9	0.47231481
ENSG00000134686	PHC2	0.472298984
ENSG00000100426	ZBED4	0.472275346
ENSG00000101361	NOP56	0.472228012
ENSG00000141542	RAB40B	0.472126345
ENSG00000110911	SLC11A2	0.472062017
ENSG00000183454	GRIN2A	0.47176568
ENSG00000204392	LSM2	0.471719681
ENSG00000021645	NRXN3	0.471716647
ENSG00000101365	IDH3B	0.471524242
ENSG00000198843	SELT	0.471511098
ENSG00000204899	MZT1	0.471428206
ENSG00000143554	SLC27A3	0.471366171
ENSG00000178695	KCTD12	0.471173782
ENSG00000149091	DGKZ	0.47113782
ENSG00000142185	TRPM2	0.471132325
ENSG00000172775	FAM192A	0.470952106
ENSG00000105204	DYRK1B	0.470864439
ENSG00000134108	ARL8B	0.470844672
ENSG00000113966	ARL6	0.47083862
ENSG00000254966	RP11-1081L13.4	0.470797977
ENSG00000125779	PANK2	0.470792829
ENSG00000135829	DHX9	0.470766007
ENSG00000114742	WDR48	0.470742126
ENSG00000164169	PRMT9	0.470673613
ENSG00000164307	ERAP1	0.470665522
ENSG00000181031	RPH3AL	0.470604813
ENSG00000163683	SMIM14	0.470494228
ENSG00000140854	KATNB1	0.470443186
